Protein Id	Gene Symbol	Description	Number of peptides	2726_1	2726_2	2726_3	2726_4	2726_5	2995_1	2995_2	2995_3	2995_6	2995_7 
YML110C	COQ5	"2-hexaprenyl-6-methoxy-1,4-benzoquinone methyltransferase, involved in ubiquinone (Coenzyme Q) biosynthesis; localizes to the matrix face of the mitochondrial inner membrane in a large complex with other ubiquinone biosynthetic enzymes"	35	2789.05	3695.94	3696.6	5313.19	4429.76	3445.26	3187.54	2921.13	4233.51	5702.39
YML111W	BUL2	"Component of the Rsp5p E3-ubiquitin ligase complex, involved in intracellular amino acid permease sorting, functions in heat shock element mediated gene expression, essential for growth in stress conditions, functional homolog of BUL1"	6	959.718	460.789	451.035	313.695	380.556	610.803	835.678	1071.57	488.97	324.946
YML112W	CTK3	"Gamma subunit of C-terminal domain kinase I (CTDK-I), which phosphorylates both RNA pol II subunit Rpo21p to affect transcription and pre-mRNA 3' end processing, and ribosomal protein Rps2p to increase translational fidelity"	1	24.6587	39.4364	38.4678	34.4986	23.6481	35.7114	35.0262	40.7607	27.3975	35.0661
YML115C	VAN1	"Component of the mannan polymerase I, which contains Van1p and Mnn9p and is involved in the first steps of mannan synthesis; mutants are vanadate-resistant"	13	1386.78	1163.03	858.13	718.473	927.356	981.959	940.41	1019	728.761	757.66
YML117W	NAB6	Putative RNA-binding protein that associates with mRNAs encoding cell wall proteins in high-throughput studies; deletion mutants display increased sensitivity to some cell wall disrupting agents; expression negatively regulated by cAMP	2	192.645	174.088	185.398	159.579	150.769	211.84	186.508	207.394	200.296	205.8
YML118W	NGL3	"Putative endonuclease, has a domain similar to a magnesium-dependent endonuclease motif in mRNA deadenylase Ccr4p; similar to Ngl1p and Ngl2p"	1	38.6761	30.9662	28.865	18.5403	23.3459	48.3248	84.3141	95.9983	21.0589	18.9973
YML120C	NDI1	"NADH:ubiquinone oxidoreductase, transfers electrons from NADH to ubiquinone in the respiratory chain but does not pump protons, in contrast to the higher eukaryotic multisubunit respiratory complex I; phosphorylated; homolog of human AMID"	157	32875.9	22449.3	19249.4	22334.9	26072.6	19869.8	24181.4	27252.9	23946	22910.9
YML121W	GTR1	"Cytoplasmic GTP binding protein and negative regulator of the Ran/Tc4 GTPase cycle; component of GSE complex, which is required for sorting of Gap1p; involved in phosphate transport and telomeric silencing; similar to human RagA and RagB"	6	1094.88	764.788	496.206	288.97	678.393	986.654	1459.36	1382.2	527.112	300.642
YML124C	TUB3	"Alpha-tubulin; associates with beta-tubulin (Tub2p) to form tubulin dimer, which polymerizes to form microtubules; expressed at lower level than Tub1p"	1	276.834	198.744	79.8854	35.1785	127.912	158.661	223.115	242.84	81.5199	38.2209
YML125C	PGA3	"Putative cytochrome b5 reductase, localized to the plasma membrane; may be involved in regulation of lifespan; required for maturation of Gas1p and Pho8p, proposed to be involved in protein trafficking"	12	882.146	1672.2	1523.73	1999.86	1081.3	1339.42	795.183	791.374	1313.84	1848.63
YML126C	ERG13	"3-hydroxy-3-methylglutaryl-CoA (HMG-CoA) synthase, catalyzes the formation of HMG-CoA from acetyl-CoA and acetoacetyl-CoA; involved in the second step in mevalonate biosynthesis"	16	1294.94	3226.01	3459.03	1489.25	1877.34	3139.5	1659.96	1355.33	2579.07	1452.44
YML127W	RSC9	Component of the RSC chromatin remodeling complex; DNA-binding protein involved in the synthesis of rRNA and in transcriptional repression and activation of genes regulated by the Target of Rapamycin (TOR) pathway	5	585.567	235.659	262.422	397.888	249.455	361.966	596.833	622.074	361.823	430.171
YML128C	MSC1	"Protein of unknown function; mutant is defective in directing meiotic recombination events to homologous chromatids; the authentic, non-tagged protein is detected in highly purified mitochondria and is phosphorylated"	62	7940.41	10015.9	9889.09	12098.6	7715.67	9722.48	6924.19	6717.48	9701.21	13697.4
YML129C	COX14	"Mitochondrial membrane protein, involved in translational regulation of Cox1p and assembly of cytochrome c oxidase (complex IV); associates with complex IV assembly intermediates and complex III/complex IV supercomplexes"	4	921.13	800.895	1194.45	1546.09	1385.38	908.443	732.085	612.617	1599.72	1966.4
YML130C	ERO1	Thiol oxidase required for oxidative protein folding in the endoplasmic reticulum	19	1940.84	2300.94	2123.67	1762.77	1565.44	1543.36	1312.51	1545.7	1502.68	1217.22
YML131W	YML131W	"Putative protein of unknown function with similarity to medium chain dehydrogenase/reductases; expression induced by stresses including osmotic shock, DNA damaging agents, and other chemicals; GFP-fusion protein localizes to the cytoplasm"	10	1324.75	1647.61	1460.46	1107.15	977.078	2107.33	2200.87	2661.86	1415.27	1101.67
YMR002W	MIC17	"Mitochondrial intermembrane space protein, required for normal oxygen consumption; contains twin cysteine-x9-cysteine motifs"	2	8.52084	59.6015	83.802	197.469	118.775	38.8542	27.6364	14.4935	100.212	159.601
YMR004W	MVP1	Protein required for sorting proteins to the vacuole; overproduction of Mvp1p suppresses several dominant VPS1 mutations; Mvp1p and Vps1p act in concert to promote membrane traffic to the vacuole	9	1515.51	852.786	675.07	578.353	854.527	867.182	1137.07	1143.36	618.781	645.485
YMR005W	TAF4	"TFIID subunit (48 kDa), involved in RNA polymerase II transcription initiation; potential Cdc28p substrate"	2	30.8708	18.9332	42.0605	445.007	80.1503	12.6413	33.819	37.1216	175.197	647.358
YMR006C	PLB2	Phospholipase B (lysophospholipase) involved in phospholipid metabolism; displays transacylase activity in vitro; overproduction confers resistance to lysophosphatidylcholine	1	160.69	95.8674	62.1439	53.7809	86.2268	92.4836	133.459	131.453	63.8609	41.6847
YMR008C	PLB1	"Phospholipase B (lysophospholipase) involved in lipid metabolism, required for deacylation of phosphatidylcholine and phosphatidylethanolamine but not phosphatidylinositol"	7	623.575	613.657	484.203	391.47	434.675	544.6	644.326	558.063	477.752	377.298
YMR009W	ADI1	Acireductone dioxygenease involved in the methionine salvage pathway; ortholog of human MTCBP-1; transcribed with YMR010W and regulated post-transcriptionally by RNase III (Rnt1p) cleavage; ADI1 mRNA is induced in heat shock conditions	1	29.3165	64.872	53.0696	21.5571	36.2218	61.7497	32.6848	35.2649	41.8865	35.9928
YMR012W	CLU1	"eIF3 component of unknown function; deletion causes defects in mitochondrial organization but not in growth or translation initiation, can rescue cytokinesis and mitochondrial organization defects of the Dictyostelium cluA- mutant"	35	2424.39	2488.81	2365.33	2903.07	1745.94	3334.72	3906.66	3881.61	2064.85	2987.68
YMR014W	BUD22	"Protein required for 18S rRNA maturation and small ribosomal subunit biogenesis; cosediments with pre-ribosomal particles; mutation decreases efficiency of +1 Ty1 frameshifting and transposition, and affects budding pattern"	2	108.593	43.6018	35.8901	38.1914	40.7635	47.2727	68.7653	68.5816	35.0131	46.2096
YMR015C	ERG5	"C-22 sterol desaturase, a cytochrome P450 enzyme that catalyzes the formation of the C-22(23) double bond in the sterol side chain in ergosterol biosynthesis; may be a target of azole antifungal drugs"	19	2251.21	2114.89	1871.68	1892.99	2177.21	2004.44	1710.23	1822.19	1879.98	1886.49
YMR022W	UBC7	"Ubiquitin conjugating enzyme, involved in the ER-associated protein degradation pathway; requires Cue1p for recruitment to the ER membrane; proposed to be involved in chromatin assembly"	7	454.993	1292.68	1423.41	2146.5	923.428	1034.24	493.531	481.326	957.812	1635.55
YMR023C	MSS1	"Mitochondrial protein, forms a heterodimer complex with Mto1p that performs the 5-carboxymethylaminomethyl modification of the wobble uridine base in mitochondrial tRNAs; similar to human GTPBP3"	14	1450.64	1642.97	1839.36	2301.4	2114.66	1609.65	1598.94	1440.72	2079.12	2488.5
YMR024W	MRPL3	Mitochondrial ribosomal protein of the large subunit	43	6926.63	4171.6	5040.28	6067.22	6260.26	4587.3	5162.02	5245.76	6071.01	6301.27
YMR027W	YMR027W	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the nucleus and cytoplasm; YMR027W is not an essential gene	12	545.768	1249.42	1424.17	581.464	743.69	1452.86	777.918	729.359	1083.08	617.86
YMR028W	TAP42	Essential protein involved in the TOR signaling pathway; physically associates with the protein phosphatase 2A and the SIT4 protein phosphatase catalytic subunits	3	626.237	307.256	321.906	176.326	332.854	493.268	834.155	742.983	324.229	192.208
YMR029C	FAR8	"Protein involved in recovery from cell cycle arrest in response to pheromone, in a Far1p-independent pathway; interacts with Far3p, Far7p, Far9p, Far10p, and Far11p"	9	197.904	646.131	956.403	1263.25	473.819	653.518	266.353	231.52	715.675	1121.44
YMR030W	RSF1	Protein required for respiratory growth; localized to both the nucleus and mitochondrion; may interact with transcription factors to mediate the transition to respiratory growth and activate transcription of nuclear and mitochondrial genes	1	92.4135	138.344	112.48	117.018	96.2188	115.879	79.2134	91.8705	110.194	146.916
YMR031C	EIS1	"Component of the eisosome that is required for proper eisosome assembly; similarity to Ykl050cp and Uso1p; the authentic, non-tagged protein is detected in a phosphorylated state in highly purified mitochondria in high-throughput studies"	40	1368.63	4458.94	7243.93	13974.1	3918.73	4821.33	1664.68	1416.38	4772.74	10732
YMR033W	ARP9	Component of both the SWI/SNF and RSC chromatin remodeling complexes; actin-related protein involved in transcriptional regulation	10	663.115	698.694	804.216	1695.98	511.315	922.276	881.493	939.063	1048.46	2298.25
YMR035W	IMP2	"Catalytic subunit of the mitochondrial inner membrane peptidase complex, required for maturation of mitochondrial proteins of the intermembrane space; complex contains Imp1p and Imp2p (both catalytic subunits), and Som1p"	5	818.188	480.001	419.352	504.31	638.091	561.036	711.154	780.427	540.004	515.134
YMR038C	CCS1	"Copper chaperone for superoxide dismutase Sod1p, involved in oxidative stress protection; Met-X-Cys-X2-Cys motif within the N-terminal portion is involved in insertion of copper into Sod1p under conditions of copper deprivation"	5	197.098	285.448	249.232	403.822	333.545	287.514	218.187	246.173	271.78	356.014
YMR039C	SUB1	"Transcriptional coactivator, facilitates elongation through factors that modify RNAP II; role in peroxide resistance involving Rad2p; role in the hyperosmotic stress response through polymerase recruitment at RNAP II and RNAP III genes"	3	160.791	281.431	210.372	261.276	138.282	292.931	154.162	172.2	203.532	236.173
YMR043W	MCM1	Transcription factor involved in cell-type-specific transcription and pheromone response; plays a central role in the formation of both repressor and activator complexes	1	14.4564	21.6604	30.0933	24.5785	12.0823	41.9048	25.1233	33.3087	45.0667	41.7385
YMR047C	NUP116	Subunit of the Nup82 subcomplex of the nuclear pore complex; localized to both sides of the pore; contains a repetitive GLFG motif that interacts with mRNA export factor Mex67p and with karyopherin Kap95p; homologous to Nup100p	6	306.126	726.473	764.93	718.633	503.179	676.39	375.891	437.782	660.273	623.311
YMR049C	ERB1	"Constituent of 66S pre-ribosomal particles, forms a complex with Nop7p and Ytm1p that is required for maturation of the large ribosomal subunit; required for maturation of the 25S and 5.8S ribosomal RNAs; homologous to mammalian Bop1"	1	29.8754	23.6661	23.9876	27.0839	22.4943	31.167	24.8507	30.344	25.2112	30.7349
YMR052W	FAR3	"Protein involved in recovery from cell cycle arrest in response to pheromone, in a Far1p-independent pathway; interacts with Far7p, Far8p, Far9p, Far10p, and Far11p; localizes to the endoplasmic reticulum"	7	173.135	392.072	437.036	635.399	256.492	292.969	199.797	219.126	329.925	855.299
YMR053C	STB2	Protein that interacts with Sin3p in a two-hybrid assay and is part of a large protein complex with Sin3p and Stb1p	2	66.6747	200.699	234.17	233.342	121.787	178.9	94.8	91.5118	184.428	252.916
YMR054W	STV1	"Subunit a of the vacuolar-ATPase V0 domain, one of two isoforms (Stv1p and Vph1p); Stv1p is located in V-ATPase complexes of the Golgi and endosomes while Vph1p is located in V-ATPase complexes of the vacuole"	13	3009.16	1850.89	1411.49	1006.27	1590.84	1878.61	2104.66	2202.35	1283.76	1205.05
YMR056C	AAC1	"Mitochondrial inner membrane ADP/ATP translocator, exchanges cytosolic ADP for mitochondrially synthesized ATP; phosphorylated; Aac1p is a minor isoform while Pet9p is the major ADP/ATP translocator"	8	1020.02	536.536	341.892	1045.46	935.379	521.604	716.316	725.313	919.303	1234.69
YMR058W	FET3	"Ferro-O2-oxidoreductase required for high-affinity iron uptake and involved in mediating resistance to copper ion toxicity, belongs to class of integral membrane multicopper oxidases"	4	391.804	338.376	622.17	230.951	215.553	497.277	483.826	461.252	241.571	167.94
YMR060C	SAM37	"Component of the Sorting and Assembly Machinery (SAM or TOB complex) of the mitochondrial outer membrane, which binds precursors of beta-barrel proteins and facilitates their outer membrane insertion; contributes to SAM complex stability"	12	2086.57	1499.89	1538.08	1880.4	2084.22	1468.48	1670.77	1634.64	1740.11	1789.86
YMR061W	RNA14	Cleavage and polyadenylation factor I (CF I) component; involved in cleavage and polyadenylation of mRNA 3' ends; bridges interaction between Rna15p and Hrp1p in the CF I complex; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay; required for gene looping	4	149.679	111.248	113.545	132.945	101.959	156.739	244.318	264.522	121.282	136.927
YMR062C	ARG7	"Mitochondrial ornithine acetyltransferase, catalyzes the fifth step in arginine biosynthesis; also possesses acetylglutamate synthase activity, regenerates acetylglutamate while forming ornithine"	48	2274.08	5469.39	6802.87	7781.86	6177.13	5247.23	4404.54	3353.88	7206.42	9097.4
YMR064W	AEP1	Protein required for expression of the mitochondrial OLI1 gene encoding subunit 9 of F1-F0 ATP synthase	12	2390.06	1847.25	1962.75	2472.29	2275.4	1602.09	1877.53	1756.06	2024.05	2415.72
YMR066W	SOV1	Mitochondrial protein of unknown function	18	1412.48	1469.49	1685.79	2212.95	1956.72	1628.71	1705.29	1386.72	1864.8	2266.48
YMR067C	UBX4	UBX (ubiquitin regulatory X) domain-containing protein that interacts with Cdc48p	5	428.012	380.558	407.371	376.458	359.322	425.891	479.122	487.702	477.514	387.579
YMR071C	TVP18	"Integral membrane protein localized to late Golgi vesicles along with the v-SNARE Tlg2p; may interact with ribosomes, based on co-purification experiments"	2	275.95	245.786	169.771	124.611	212.795	212.197	181.404	195.487	139.214	120.188
YMR072W	ABF2	"Mitochondrial DNA-binding protein involved in mitochondrial DNA replication and recombination, member of HMG1 DNA-binding protein family; activity may be regulated by protein kinase A phosphorylation"	58	11405.3	7432.4	9118.78	12376.1	10118.3	7519.06	9351.01	10117.7	11623.4	13170.9
YMR073C	IRC21	Putative protein of unknown function; may be involved in resistance to carboplatin and cisplatin; null mutant displays increase in spontaneous Rad52p foci; contains a lipid-binding domain and binds cardiolipin in a large-scale study	5	1090.14	605.036	784.668	737.037	644.611	960.287	1296.2	1188.13	1019.58	908.576
YMR074C	YMR074C	"Protein with homology to human PDCD5, which is involved in programmed cell death; N-terminal region forms a conserved triple-helix bundle structure; overexpression promotes H2O2-induced apoptosis; YMR074C is not an essential gene"	3	114.353	157.665	153.056	141.075	119.464	142.423	96.2279	106.876	147.53	248.699
YMR075W	RCO1	Essential subunit of the histone deacetylase Rpd3S complex; interacts with Eaf3p	1	34.365	36.5083	44.8911	67.8114	41.9245	62.1906	32.1546	38.915	62.4431	81.8989
YMR076C	PDS5	"Protein required for establishment and maintenance of sister chromatid condensation and cohesion, colocalizes with cohesin on chromosomes, may function as a protein-protein interaction scaffold; also required during meiosis"	12	1198.24	413.989	471.557	365.96	474.771	904.107	2054.11	1945.18	487.05	424.763
YMR078C	CTF18	Subunit of a complex with Ctf8p that shares some subunits with Replication Factor C and is required for sister chromatid cohesion; may have overlapping functions with Rad24p in the DNA damage replication checkpoint	1	37.0896	23.6831	12.639	15.9176	28.7927	19.2538	26.9198	33.1352	14.171	12.1039
YMR079W	SEC14	"Phosphatidylinositol/phosphatidylcholine transfer protein; involved in regulating PtdIns, PtdCho, and ceramide metabolism, products of which regulate intracellular transport and UPR; functionally homologous to mammalian PITPs"	13	926.808	1424.5	1297.32	716.014	1180.71	1502.75	1120.09	1148	1303.7	792.023
YMR080C	NAM7	ATP-dependent RNA helicase of the SFI superfamily involved in nonsense mediated mRNA decay; required for efficient translation termination at nonsense codons and targeting of NMD substrates to P-bodies; involved in telomere maintenance	9	687.492	588.732	574.655	590.993	372.248	862.601	1301.52	1502.99	557.674	612.486
YMR083W	ADH3	Mitochondrial alcohol dehydrogenase isozyme III; involved in the shuttling of mitochondrial NADH to the cytosol under anaerobic conditions and ethanol production	69	6903.01	13999.5	15763.2	15670.7	13301.5	11979.9	9917.77	8038.06	15275.3	17425.5
YMR086W	YMR086W	"Component of the eisosome with unknown function; may interact with ribosomes, based on co-purification experiments; GFP-fusion protein localizes to the cell periphery; expression is repressed by cAMP; similar to A. gossypii SEG gene which is important for stabilizing eisosomes"	13	538.776	1091.9	1289.71	1673.84	894.513	1347.85	691.333	666.278	1240.19	2017.82
YMR087W	YMR087W	Putative ADP-ribose-1''-monophosphatase that converts ADP-ribose-1''-monophosphate to ADP-ribose; may have a role in tRNA splicing; contains an A1pp domain	4	172.5	147.285	159.32	216.458	197.13	168.682	191.16	179.386	177.001	198.438
YMR088C	VBA1	Permease of basic amino acids in the vacuolar membrane	2	493.957	309.798	185.644	124.69	294.679	303.232	525.611	580.942	226.402	156.648
YMR089C	YTA12	"Component, with Afg3p, of the mitochondrial inner membrane m-AAA protease that mediates degradation of misfolded or unassembled proteins and is also required for correct assembly of mitochondrial enzyme complexes"	64	12772.7	9750.91	9585.1	12019.7	12525	9042.28	10635.8	10688.7	11113.3	11941
YMR090W	YMR090W	"Putative protein of unknown function with similarity to DTDP-glucose 4,6-dehydratases; GFP-fusion protein localizes to the cytoplasm; up-regulated in response to the fungicide mancozeb; not essential for viability"	4	147.478	309.288	366.967	237.578	231.958	484.235	208.07	178.741	383.06	311.418
YMR091C	NPL6	"Component of the RSC chromatin remodeling complex; interacts with Rsc3p, Rsc30p, Ldb7p, and Htl1p to form a module important for a broad range of RSC functions; involved in nuclear protein import and maintenance of proper telomere length"	4	164.709	82.8175	84.8239	147.279	83.0063	154.63	208.521	223.737	115.815	152.316
YMR092C	AIP1	"Actin cortical patch component, interacts with the actin depolymerizing factor cofilin; required to restrict cofilin localization to cortical patches; contains WD repeats"	3	166.601	242.255	261.508	188.689	170.218	234.295	177.808	138.21	189.391	154.873
YMR093W	UTP15	"Nucleolar protein, component of the small subunit (SSU) processome containing the U3 snoRNA that is involved in processing of pre-18S rRNA"	6	565.156	273.129	282.501	217.074	293.001	353.246	397.681	510.127	243.304	177.73
YMR097C	MTG1	"Putative GTPase peripheral to the mitochondrial inner membrane, essential for respiratory competence, likely functions in assembly of the large ribosomal subunit, has homologs in plants and animals"	8	1690.45	887.178	1077.68	1307.17	1426.56	879.366	1075.82	1074.45	1280.4	1299.34
YMR098C	ATP25	Mitochondrial protein required for the stability of Oli1p (Atp9p) mRNA and for the Oli1p ring formation; YMR098C is not an essential gene	15	2010.23	1301.55	1538.09	1866.7	1906.89	1416.23	1604.4	1574.24	1980.25	1942.81
YMR099C	YMR099C	"Glucose-6-phosphate 1-epimerase (hexose-6-phosphate mutarotase), likely involved in carbohydrate metabolism; GFP-fusion protein localizes to both the nucleus and cytoplasm and is induced in response to the DNA-damaging agent MMS"	18	1588.71	1695.33	1450.08	883.221	1517.9	2012.98	1484.09	1460.96	1663.22	952.857
YMR102C	YMR102C	Protein of unknown function; transcription is activated by paralogous transcription factors Yrm1p and Yrr1p along with genes involved in multidrug resistance; mutant shows increased resistance to azoles; YMR102C is not an essential gene	6	518.907	415.261	357.887	325.018	380.895	460.407	565.804	524.803	439.324	325.823
YMR104C	YPK2	Protein kinase with similarity to serine/threonine protein kinase Ypk1p; functionally redundant with YPK1 at the genetic level; participates in a signaling pathway required for optimal cell wall integrity; homolog of mammalian kinase SGK	6	661.899	781.021	835.618	1252.75	556.149	763.193	927.947	922.796	599.225	801.437
YMR105C	PGM2	"Phosphoglucomutase, catalyzes the conversion from glucose-1-phosphate to glucose-6-phosphate, which is a key step in hexose metabolism; functions as the acceptor for a Glc-phosphotransferase"	18	853.512	1958.39	2154.92	1044.36	1095.15	2326.18	1171.42	1050.55	1862.12	1175.48
YMR106C	YKU80	"Subunit of the telomeric Ku complex (Yku70p-Yku80p), involved in telomere length maintenance, structure and telomere position effect; relocates to sites of double-strand cleavage to promote nonhomologous end joining during DSB repair"	1	46.4835	41.7447	53.319	62.9745	44.7436	58.3495	31.2666	39.5293	66.646	47.3973
YMR107W	SPG4	Protein required for survival at high temperature during stationary phase; not required for growth on nonfermentable carbon sources	6	180.345	536.63	561.735	408.065	411.899	645.695	645.166	401.682	764.578	303.666
YMR108W	ILV2	"Acetolactate synthase, catalyses the first common step in isoleucine and valine biosynthesis and is the target of several classes of inhibitors, localizes to the mitochondria; expression of the gene is under general amino acid control"	155	10554.1	15515	18552.2	23855.3	21194.7	16023.1	14177.3	11409.4	20687.2	24044.1
YMR109W	MYO5	"One of two type I myosins; contains proline-rich tail homology 2 (TH2) and SH3 domains; MYO5 deletion has little effect on growth, but myo3 myo5 double deletion causes severe defects in growth and actin cytoskeleton organization"	19	2216.73	2443.18	2366.69	2117.5	2208.68	2925.46	2255.83	1942.83	2041.63	2084.63
YMR110C	HFD1	"Putative fatty aldehyde dehydrogenase, located in the mitochondrial outer membrane and also in lipid particles; has similarity to human fatty aldehyde dehydrogenase (FALDH) which is implicated in Sjogren-Larsson syndrome"	65	14528.2	13433	11246.2	9362.03	12816.1	12508.8	12663.7	13527.6	10100.7	8606.17
YMR111C	YMR111C	Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the nucleus; YMR111C is not an essential gene	1	67.4106	23.8673	16.8117	17.5201	37.0279	24.5306	36.6198	45.9437	22.3013	23.7155
YMR113W	FOL3	"Dihydrofolate synthetase, involved in folic acid biosynthesis; catalyzes the conversion of dihydropteroate to dihydrofolate in folate coenzyme biosynthesis"	4	382.848	624.851	815.44	899.905	687.255	746.034	712.319	573.975	929.044	1176.96
YMR114C	YMR114C	"Protein of unknown function; may interact with ribosomes, based on co-purification experiments; green fluorescent protein (GFP)-fusion protein localizes to the nucleus and cytoplasm; YMR114C is not an essential gene"	5	239.762	303.277	376.807	145.958	161.545	510.363	305.153	346.143	487.676	154.899
YMR115W	MGR3	"Subunit of the mitochondrial (mt) i-AAA protease supercomplex, which degrades misfolded mitochondrial proteins; forms a subcomplex with Mgr1p that binds to substrates to facilitate proteolysis; required for growth of cells lacking mtDNA"	21	3459	3271.01	3800.66	5541.48	4247.45	3285.19	2714.36	2504.3	4090.89	6028.27
YMR116C	ASC1	G-protein beta subunit and guanine nucleotide dissociation inhibitor for Gpa2p; ortholog of RACK1 that inhibits translation; core component of the small (40S) ribosomal subunit; represses Gcn4p in the absence of amino acid starvation	28	2645.51	4213.03	3956.13	2746.54	2834.86	4319.01	2979.04	2878.85	2522.48	2314.36
YMR118C	YMR118C	Protein of unknown function with similarity to succinate dehydrogenase cytochrome b subunit; YMR118C is not an essential gene	2	77.4203	58.9098	98.4654	88.8845	59.1806	122.062	136.826	105.625	145.914	123.18
YMR119W	ASI1	Putative integral membrane E3 ubiquitin ligase; acts with Asi2p and Asi3p to ensure the fidelity of SPS-sensor signalling by maintaining the dormant repressed state of gene expression in the absence of inducing signals	7	1206.57	1766.32	1252.36	860.301	1544.02	1466.58	1148.46	1375.89	1139.36	856.468
YMR123W	PKR1	"V-ATPase assembly factor, functions with other V-ATPase assembly factors in the ER to efficiently assemble the V-ATPase membrane sector (V0)"	2	575.593	944.976	473.377	624.528	554.022	740.521	409.311	562.514	353.331	557.439
YMR124W	YMR124W	"Protein of unknown function; GFP-fusion protein localizes to the cell periphery, cytoplasm, bud, and bud neck; interacts with Crm1p in two-hybrid assay; YMR124W is not an essential gene; predicted to have a role in organelle organization"	5	332.148	447.677	576.167	577.521	492.307	481.273	303.182	307.057	442.232	647.53
YMR125W	STO1	"Large subunit of the nuclear mRNA cap-binding protein complex, interacts with Npl3p to carry nuclear poly(A)+ mRNA to cytoplasm; also involved in nuclear mRNA degradation and telomere maintenance; orthologous to mammalian CBP80"	4	280.108	284.243	263.977	229.789	180.719	367.967	386.812	348.851	202.769	224.791
YMR127C	SAS2	"Histone acetyltransferase (HAT) catalytic subunit of the SAS complex (Sas2p-Sas4p-Sas5p), which acetylates free histones and nucleosomes and regulates transcriptional silencing; member of the MYSTacetyltransferase family"	1	106.921	46.2719	31.129	42.1571	45.3655	52.0949	113.918	104.035	39.1056	51.424
YMR128W	ECM16	"Essential DEAH-box ATP-dependent RNA helicase specific to the U3 snoRNP, predominantly nucleolar in distribution, required for 18S rRNA synthesis"	2	267.948	202.845	92.9132	144.845	229.648	173.09	222.703	268.456	107.689	289.403
YMR129W	POM152	Nuclear pore membrane glycoprotein; may be involved in duplication of nuclear pores and nuclear pore complexes during S-phase;	36	3555.9	7624.22	5424.35	3103.63	6280.29	4745.77	3468.48	4205.42	4951.52	3088.58
YMR130W	YMR130W	Putative protein of unknown function; YMR130W is not an essential gene	7	472.117	861.169	1101.49	1459.29	1129.11	820.427	704.173	499.743	1117.2	1414.57
YMR131C	RRB1	Essential nuclear protein involved in early steps of ribosome biogenesis; physically interacts with the ribosomal protein Rpl3p	2	436.997	419.744	371.405	289.888	304.887	493.723	420.361	502.542	431.079	341.479
YMR132C	JLP2	"Protein of unknown function, contains sequence that closely resembles a J domain (typified by the E. coli DnaJ protein)"	1	149.16	97.2579	114.471	63.2201	77.7154	125.706	127.278	137.518	92.1105	53.6724
YMR134W	YMR134W	Protein of unknown function that may be involved in iron metabolism; mutant bm-8 has a growth defect on iron-limited medium that is complemented by overexpression of Yfh1p; shows localization to the ER; highly conserved in ascomycetes	11	494.657	900.805	922.876	869.997	623.324	903.068	595.953	630.913	803.684	830.833
YMR135C	GID8	"Protein of unknown function, involved in proteasome-dependent catabolite inactivation of fructose-1,6-bisphosphatase; contains LisH and CTLH domains, like Vid30p; dosage-dependent regulator of START"	3	185.355	114.798	110.076	90.5677	121.934	143.122	194.381	200.369	97.6346	87.8488
YMR138W	CIN4	"GTP-binding protein involved in beta-tubulin (Tub2p) folding; isolated as mutant with increased chromosome loss and sensitivity to benomyl; regulated by the GTPase-activating protein, Cin2p, the human retinitis pigmentosa 2 (RP2) homolog"	1	67.8405	46.4547	38.3885	13.162	42.1564	41.1592	77.7642	78.329	38.8041	20.2536
YMR139W	RIM11	Protein kinase required for signal transduction during entry into meiosis; promotes the formation of the Ime1p-Ume6p complex by phosphorylating Ime1p and Ume6p; shares similarity with mammalian glycogen synthase kinase 3-beta	2	675.348	241.987	259.79	140.644	268.052	639.647	1608.59	1522.67	708.943	241.3
YMR140W	SIP5	Protein of unknown function; interacts with both the Reg1p/Glc7p phosphatase and the Snf1p kinase	4	300.855	297.987	336.425	391.33	449.554	481.517	350.948	429.659	580.212	534.349
YMR145C	NDE1	"Mitochondrial external NADH dehydrogenase, a type II NAD(P)H:quinone oxidoreductase that catalyzes the oxidation of cytosolic NADH; Nde1p and Nde2p provide cytosolic NADH to the mitochondrial respiratory chain"	127	22511.6	23147.7	22736.2	22533.2	25795.8	19484.2	20495.1	19769.4	22622.4	19703.1
YMR146C	TIF34	"eIF3i subunit of the core complex of translation initiation factor 3 (eIF3), which is essential for translation; stimulates rate of ribosomal scanning during translation reinitiation"	16	2356.02	2586.56	2313.4	1229.88	1857.55	2978	2776.79	3161.91	1728.07	1047.57
YMR147W	YMR147W	Putative protein of unknown function	1	33.2083	78.4051	81.901	153.368	63.3213	86.9652	51.956	33.0239	106.896	94.1049
YMR149W	SWP1	"Delta subunit of the oligosaccharyl transferase glycoprotein complex, which is required for N-linked glycosylation of proteins in the endoplasmic reticulum"	12	2836.73	2293.06	2222.91	1791.7	2308.49	2224.77	1982.78	2217.38	2083.99	1476.39
YMR150C	IMP1	"Catalytic subunit of the mitochondrial inner membrane peptidase complex, required for maturation of mitochondrial proteins of the intermembrane space; complex contains Imp1p and Imp2p (both catalytic subunits), and Som1p"	8	854.299	504.68	492.633	403.107	684.792	604.594	823.245	900.82	573.289	379.886
