Protein Id	Gene Symbol	Description	Number of peptides	2726_1	2726_2	2726_3	2726_4	2726_5	2995_1	2995_2	2995_3	2995_6	2995_7 
YOR001W	RRP6	"Nuclear exosome exonuclease component; has 3'-5' exonuclease activity; involved in RNA processing, maturation, surveillance, degradation, tethering, and export; has similarity to E. coli RNase D and to human PM-Sc1 100 (EXOSC10); mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay"	2	13.0862	9.16132	9.61117	3.96743	7.84749	9.96816	17.9221	16.4198	7.65701	4.35932
YOR002W	ALG6	"Alpha 1,3 glucosyltransferase, involved in transfer of oligosaccharides from dolichyl pyrophosphate to asparagine residues of proteins during N-linked protein glycosylation; mutations in human ortholog are associated with disease"	1	11.2033	13.8806	13.8191	7.38315	11.6909	12.2403	7.39632	10.6893	9.16107	2.53601
YOR003W	YSP3	Putative precursor to the subtilisin-like protease III	1	4.25941	7.91645	11.9112	12.8472	11.6282	8.38527	5.61551	4.6789	15.101	17.6568
YOR004W	UTP23	"Essential nucleolar protein that is a component of the SSU (small subunit) processome involved in 40S ribosomal subunit biogenesis; has homology to PINc domain protein Fcf1p, although the PINc domain of Utp23p is not required for function"	2	9.21386	12.6498	10.751	5.6023	7.91898	16.4098	11.2843	13.1976	8.03203	4.94032
YOR007C	SGT2	Glutamine-rich cytoplasmic protein that serves as a scaffold for binding Get4/5p and other proteins required to mediate posttranslational insertion of tail-anchored proteins into the ER membrane; has similarity to human cochaperone SGT	19	4.68264	13.3393	16.5228	13.1869	6.7776	13.4983	6.7478	5.90818	9.44357	9.89287
YOR008C	SLG1	Sensor-transducer of the stress-activated PKC1-MPK1 kinase pathway; involved in maintenance of cell wall integrity; required for mitophagy; involved in organization of the actin cytoskeleton; secretory pathway Wsc1p is required for the arrest of secretion response	3	4.3736	18.1577	17.2189	14.7045	7.50236	14.4502	5.57248	4.98655	8.33546	4.6982
YOR014W	RTS1	B-type regulatory subunit of protein phosphatase 2A (PP2A); Rts1p and Cdc55p are alternative regulatory subunits for PP2A; PP2A-Rts1p protects cohesin when recruited by Sgo1p to the pericentromere; highly enriched at centromeres in absence of Cdc55p; homolog of the mammalian B' subunit of PP2A	5	8.45409	7.15098	8.30796	6.54702	6.08067	13.0316	17.5495	18.0985	8.48783	6.29181
YOR016C	ERP4	"Protein with similarity to Emp24p and Erv25p, member of the p24 family involved in ER to Golgi transport"	3	10.7207	11.2408	10.3251	8.72236	9.9581	12.4235	9.42588	10.5711	8.80388	7.80842
YOR017W	PET127	"Protein with a role in 5'-end processing of mitochondrial RNAs, located in the mitochondrial membrane"	27	11.8203	8.30266	8.58228	11.6207	11.3565	7.44696	9.444	9.79156	9.46098	12.174
YOR020C	HSP10	"Mitochondrial matrix co-chaperonin that inhibits the ATPase activity of Hsp60p, a mitochondrial chaperonin; involved in protein folding and sorting in the mitochondria; 10 kD heat shock protein with similarity to E. coli groES"	54	6.51511	10.0866	11.3354	13.9323	11.7064	7.66625	6.90236	5.54979	12.1294	14.1763
YOR020W-A	YOR020W-A	"Putative protein of unknown function, conserved in A. gossypii; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"	21	8.73307	9.54003	11.1049	9.82457	10.5384	8.5722	10.0605	8.65993	11.4498	11.5166
YOR021C	YOR021C	Putative protein of unknown function; YOR021C is not an essential gene; predicted to be involved in rRNA processing and ribosome biogenesis and in biopolymer catabolism	3	7.02587	10.1259	14.5147	8.95642	8.26699	12.1031	6.25757	6.77485	13.7196	12.2551
YOR022C	YOR022C	"Protein with similarity to bovine phospholipase A1; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"	27	5.10516	9.21358	10.8874	14.1859	11.5693	8.84321	8.41308	6.41709	11.0005	14.3648
YOR027W	STI1	"Hsp90 cochaperone, interacts with the Ssa group of the cytosolic Hsp70 chaperones and activates Ssa1p ATPase activity; interacts with Hsp90 chaperones and inhibits their ATPase activity; homolog of mammalian Hop"	30	12.5241	11.5037	13.603	7.18927	7.25679	11.9882	10.445	10.7267	8.53906	6.22407
YOR030W	DFG16	"Probable multiple transmembrane protein, involved in diploid invasive and pseudohyphal growth upon nitrogen starvation; required for accumulation of processed Rim101p"	1	11.9818	11.9509	11.3884	7.5794	9.87376	9.12163	8.74707	8.03411	13.3848	7.93814
YOR035C	SHE4	"Protein containing a UCS (UNC-45/CRO1/SHE4) domain, binds to myosin motor domains to regulate myosin function; involved in endocytosis, polarization of the actin cytoskeleton, and asymmetric mRNA localization"	3	14.2129	6.64507	5.96858	4.01129	5.03901	10.8816	21.1849	19.5345	7.27678	5.2455
YOR036W	PEP12	"Target membrane receptor (t-SNARE) for vesicular intermediates traveling between the Golgi apparatus and the vacuole; controls entry of biosynthetic, endocytic, and retrograde traffic into the prevacuolar compartment; syntaxin"	2	13.2371	11.9442	10.4256	4.82101	9.1553	13.8415	11.6998	9.71401	8.728	6.43345
YOR037W	CYC2	"Mitochondrial peripheral inner membrane protein, contains a FAD cofactor in a domain exposed in the intermembrane space; exhibits redox activity in vitro; likely participates in ligation of heme to acytochromes c and c1 (Cyc1p and Cyt1p)"	12	12.7118	9.03557	8.41651	9.53867	11.0881	8.61455	10.1174	11.0304	9.53868	9.90842
YOR038C	HIR2	"Subunit of the HIR complex, a nucleosome assembly complex involved in regulation of histone gene transcription; recruits Swi-Snf complexes to histone gene promoters; promotes heterochromatic gene silencing with Asf1p"	6	10.8011	7.46096	7.13743	12.5404	7.46794	9.72495	11.5382	11.4657	10.2375	11.6258
YOR039W	CKB2	"Beta' regulatory subunit of casein kinase 2 (CK2), a Ser/Thr protein kinase with roles in cell growth and proliferation; CK2, comprised of CKA1, CKA2, CKB1 and CKB2, has many substrates including transcription factors and all RNA polymerase"	4	13.7871	7.94521	7.77009	5.90835	6.30661	11.7452	15.3725	17.2388	8.01297	5.91314
YOR040W	GLO4	"Mitochondrial glyoxalase II, catalyzes the hydrolysis of S-D-lactoylglutathione into glutathione and D-lactate"	14	7.7602	8.85964	10.1845	13.345	11.1355	8.55843	8.80025	7.94436	10.1619	13.2502
YOR042W	CUE5	"Protein containing a CUE domain that binds ubiquitin, which may facilitate intramolecular monoubiquitination; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern"	14	5.59246	14.0515	16.9639	9.8758	7.65634	12.943	7.33315	6.61091	10.4609	8.51208
YOR043W	WHI2	"Protein required, with binding partner Psr1p, for full activation of the general stress response, possibly through Msn2p dephosphorylation; regulates growth during the diauxic shift; negative regulator of G1 cyclin expression"	6	8.9801	10.2529	11.0633	10.4641	7.56574	11.2231	11.4175	10.6938	8.20323	10.1361
YOR045W	TOM6	Component of the TOM (translocase of outer membrane) complex responsible for recognition and initial import steps for all mitochondrially directed proteins; promotes assembly and stability of the TOM complex	1	5.38544	7.96341	11.8978	8.02511	9.28768	10.5582	9.51912	9.84301	13.706	13.8143
YOR046C	DBP5	Cytoplasmic ATP-dependent RNA helicase of the DEAD-box family; involved in mRNA export from the nucleus; involved in translation termination; ATP/ADP cycling is regulated by Gle1p and Nup159p	21	11.2468	9.04366	8.6464	6.80199	7.36327	11.9335	13.5661	15.4988	8.79973	7.09976
YOR048C	RAT1	"Nuclear 5' to 3' single-stranded RNA exonuclease, involved in RNA metabolism, including rRNA and snRNA processing as well as poly (A+) dependent and independent mRNA transcription termination"	2	17.5626	9.3217	6.60736	8.4624	7.23917	9.79411	13.0508	14.7737	6.02887	7.15939
YOR051C	ETT1	"Nuclear protein that inhibits replication of Brome mosaic virus in S. cerevisiae, which is a model system for studying replication of positive-strand RNA viruses in their natural hosts; deletion increases stop codon readthrough"	3	8.99547	10.8055	8.81246	6.43196	8.29807	13.1566	13.0694	13.6378	10.2143	6.57825
YOR054C	VHS3	"Negative regulatory subunit of protein phosphatase 1 Ppz1p and also a subunit of the phosphopantothenoylcysteine decarboxylase (PPCDC; Cab3p, Sis2p, Vhs3p) complex, which catalyzes the third step of coenzyme A biosynthesis"	1	4.02043	10.9485	17.6663	14.6558	7.76521	10.6342	6.26452	5.78899	9.69664	12.5594
YOR056C	NOB1	Essential nuclear protein involved in proteasome maturation and synthesis of 40S ribosomal subunits; required for cleavage of the 20S pre-rRNA to generate the mature 18S rRNA	1	11.1796	8.41033	8.4048	8.68967	7.1203	11.4165	13.9654	14.528	7.85804	8.4273
YOR057W	SGT1	Cochaperone protein; regulates activity of adenylyl cyclase Cyr1p; involved in kinetochore complex assembly; associates with the SCF (Skp1p/Cdc53p/F box protein) ubiquitin ligase complex; acts as a linker between Skp1p and HSP90 complexes	10	10.4137	9.23217	10.2603	7.40332	7.73549	11.3275	13.0237	13.8247	9.32553	7.4536
YOR059C	YOR059C	Lipid particle protein of unknown function; contains a putative lipase serine active site; induced by transcription factor RPN4	9	13.3752	10.5512	10.2441	7.72181	10.3988	11.2606	10.6492	10.8779	8.26067	6.66062
YOR061W	CKA2	"Alpha' catalytic subunit of casein kinase 2 (CK2), a Ser/Thr protein kinase with roles in cell growth and proliferation; CK2, comprised of CKA1, CKA2, CKB1 and CKB2, has many substrates including transcription factors and all RNA polymerase"	5	11.8861	6.94273	8.15285	7.42509	6.3713	12.1172	14.8446	16.5707	8.71628	6.97317
YOR063W	RPL3	"Protein component of the large (60S) ribosomal subunit, has similarity to E. coli L3 and rat L3 ribosomal proteins; involved in the replication and maintenance of killer double stranded RNA virus"	47	10.6382	12.263	10.7204	7.5818	9.82276	12.3941	10.3542	10.7705	8.13652	7.31848
YOR065W	CYT1	"Cytochrome c1, component of the mitochondrial respiratory chain; expression is regulated by the heme-activated, glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex"	109	14.6109	7.34663	8.43604	8.62361	11.7358	8.41444	10.6059	11.4628	10.8686	7.8954
YOR067C	ALG8	"Glucosyl transferase, involved in N-linked glycosylation; adds glucose to the dolichol-linked oligosaccharide precursor prior to transfer to protein during lipid-linked oligosaccharide biosynthesis; similar to Alg6p"	5	11.0609	11.89	10.5419	9.61198	11.7103	10.078	8.81144	10.7064	7.4048	8.18432
YOR069W	VPS5	Nexin-1 homolog required for localizing membrane proteins from a prevacuolar/late endosomal compartment back to the late Golgi apparatus; structural component of the retromer membrane coat complex; forms a retromer subcomplex with Vps17p	11	14.5855	7.35114	6.84588	5.49832	7.6331	10.1852	15.2863	17.8654	7.87289	6.87629
YOR070C	GYP1	"Cis-golgi GTPase-activating protein (GAP) for the Rab family members Ypt1p (in vivo) and for Ypt1p, Sec4p, Ypt7p, and Ypt51p (in vitro); involved in vesicle docking and fusion"	1	16.663	8.41102	7.17178	3.40493	6.94301	8.17384	19.4463	21.314	6.11742	2.35472
YOR074C	CDC21	"Thymidylate synthase, required for de novo biosynthesis of pyrimidine deoxyribonucleotides; expression is induced at G1/S"	5	11.7097	7.32003	6.71235	4.3958	5.82861	10.0848	20.944	21.2196	7.70235	4.08279
YOR075W	UFE1	"t-SNARE required for retrograde vesicular traffic and homotypic ER membrane fusion; forms a complex with the SNAREs Sec22p, Sec20p and Use1p to mediate fusion of Golgi-derived vesicles at the ER"	6	10.3771	11.3428	11.1415	12.4167	10.0817	9.40892	7.57867	8.24323	9.92219	9.48715
YOR077W	RTS2	"Basic zinc-finger protein, similar to human and mouse Kin17 proteins which are chromatin-associated proteins involved in UV response and DNA replication"	1	10.7417	9.68264	10.2106	16.0617	7.53375	7.40422	9.27215	9.65563	8.37206	11.0656
YOR081C	TGL5	Bifunctional enzyme with triacylglycerol lipase and lysophosphatidic acid acyltransferase activity; involved in triacylglycerol mobilization; localizes to lipid particles; potential Cdc28p substrate	6	10.4863	12.1346	9.66935	8.06245	12.4349	10.6996	10.3156	10.5128	9.17944	6.50493
YOR083W	WHI5	"Repressor of G1 transcription that binds to SCB binding factor (SBF) at SCB target promoters in early G1; phosphorylation of Whi5p by the CDK, Cln3p/Cdc28p relieves repression and promoter binding by Whi5; periodically expressed in G1"	2	6.52989	5.27062	5.95244	14.1467	6.82027	5.60511	6.14641	6.6363	7.21172	35.6805
YOR084W	LPX1	"Oleic acid-inducible, peroxisomal matrix localized lipase; transcriptionally activated by Yrm1p along with genes involved in multidrug resistance; peroxisomal import is dependent on the PTS1 receptor, Pex5p and on self-interaction"	1	9.52389	8.7638	10.8586	7.6642	9.07783	10.7377	12.767	13.1543	11.4742	5.9784
YOR085W	OST3	"Gamma subunit of the oligosaccharyltransferase complex of the ER lumen, which catalyzes asparagine-linked glycosylation of newly synthesized proteins; Ost3p is important for N-glycosylation of a subset of proteins"	9	9.03655	9.17375	10.6443	11.8708	9.76262	11.1048	6.77753	8.51496	10.8352	12.2795
YOR086C	TCB1	"Lipid-binding protein containing three calcium and lipid binding domains; non-tagged protein localizes to mitochondria and GFP-fusion protein localizes to the cell periphery; C-termini of Tcb1p, Tcb2p and Tcb3p interact"	60	11.3597	11.0179	10.9618	11.2938	8.65386	11.1016	8.38332	9.00731	8.37404	9.84669
YOR087W	YVC1	"Vacuolar cation channel, mediates release of Ca(2+) from the vacuole in response to hyperosmotic shock"	2	14.5156	13.0187	7.88725	5.22658	12.3217	9.84891	11.3752	14.3764	5.83717	5.59247
YOR089C	VPS21	Rab family GTPase required for endocytic transport and for sorting of vacuolar hydrolases; localized in endocytic intermediates; detected in mitochondria; geranylgeranylation required for membrane association; mammalian Rab5 homolog	20	9.21454	10.9574	10.3184	8.35721	8.27869	12.4627	11.2493	11.6513	10.5975	6.91283
YOR090C	PTC5	Mitochondrial type 2C protein phosphatase (PP2C) involved in regulation of pyruvate dehydrogenase activity by dephosphorylating the serine 133 of the Pda1p subunit; acts in concert with kinases Pkp1p and Pkp2p and phosphatase Ptc6p	23	7.6859	9.07847	10.0257	13.2692	12.6446	8.17125	7.58961	7.47786	9.4734	14.5841
YOR091W	TMA46	Protein of unknown function that associates with translating ribosomes; interacts with GTPase Rbg1p	4	6.96171	12.3737	12.1262	13.2229	8.67688	12.0575	7.06852	6.4051	8.77881	12.3287
YOR092W	ECM3	Non-essential protein of unknown function; involved in signal transduction and the genotoxic response; induced rapidly in response to treatment with 8-methoxypsoralen and UVA irradiation	1	4.06701	14.8965	16.7902	14.6056	6.67004	14.7768	5.41952	4.13675	11.7752	6.86232
YOR093C	YOR093C	Putative protein of unknown function; deletion causes sensitivity to unfolded protein response-inducing agents	11	10.0415	10.0636	9.93237	9.11061	8.78903	12.1257	10.154	10.7644	9.16792	9.85088
YOR094W	ARF3	"Glucose-repressible ADP-ribosylation factor, GTPase of the Ras superfamily involved in development of polarity; also has mRNA binding activity"	11	10.8508	9.94366	11.1732	8.38872	10.1297	11.0487	10.7007	8.5676	11.6464	7.55044
YOR095C	RKI1	"Ribose-5-phosphate ketol-isomerase, catalyzes the interconversion of ribose 5-phosphate and ribulose 5-phosphate in the pentose phosphate pathway; participates in pyridoxine biosynthesis"	6	6.70689	12.926	14.3785	6.91422	8.37939	14.0702	8.39854	7.15885	11.0341	10.0334
YOR096W	RPS7A	"Protein component of the small (40S) ribosomal subunit, nearly identical to Rps7Bp; interacts with Kti11p; deletion causes hypersensitivity to zymocin; has similarity to rat S7 and Xenopus S8 ribosomal proteins"	7	12.3596	8.61419	10.2275	9.22416	10.5865	11.9673	9.27116	9.81367	9.03252	8.90334
YOR098C	NUP1	"Nuclear pore complex (NPC) subunit, involved in protein import/export and in export of RNAs, possible karyopherin release factor that accelerates release of karyopherin-cargo complexes after transport across NPC; potential Cdc28p substrate"	3	4.4836	3.06509	3.25464	15.6958	4.35525	3.00136	3.28058	4.60944	5.58573	52.6685
YOR099W	KTR1	"Alpha-1,2-mannosyltransferase involved in O- and N-linked protein glycosylation; type II membrane protein; member of the KRE2/MNT1 mannosyltransferase family"	17	16.0428	15.5316	8.67201	5.22478	10.262	9.86175	11.0108	12.2549	6.54055	4.59888
YOR100C	CRC1	"Mitochondrial inner membrane carnitine transporter, required for carnitine-dependent transport of acetyl-CoA from peroxisomes to mitochondria during fatty acid beta-oxidation"	27	10.7629	6.98838	8.01317	6.65687	8.04331	11.0662	13.3116	14.5901	11.6759	8.89149
YOR103C	OST2	"Epsilon subunit of the oligosaccharyltransferase complex of the ER lumen, which catalyzes asparagine-linked glycosylation of newly synthesized proteins"	5	11.7016	10.8034	10.9302	8.41212	11.7497	10.3879	7.77243	9.74022	9.39952	9.10291
YOR104W	PIN2	Protein that induces appearance of [PIN+] prion when overproduced; predicted to be palmitoylated	1	14.9072	13.4092	4.82711	6.74197	9.0011	10.8388	10.7554	12.1021	9.40808	8.00908
YOR106W	VAM3	Syntaxin-like vacuolar t-SNARE that functions with Vam7p in vacuolar protein trafficking; mediates docking/fusion of late transport intermediates with the vacuole; has an acidic di-leucine sorting signal and C-terminal transmembrane region	5	16.4617	10.6925	7.70914	7.26302	10.1869	9.71896	11.2372	12.6333	7.96493	6.13231
YOR108W	LEU9	"Alpha-isopropylmalate synthase II (2-isopropylmalate synthase), catalyzes the first step in the leucine biosynthesis pathway; the minor isozyme, responsible for the residual alpha-IPMS activity detected in a leu4 null mutant"	22	4.50968	9.11511	11.1052	14.9155	13.2562	8.82389	6.82852	5.57532	11.1689	14.7016
YOR109W	INP53	"Polyphosphatidylinositol phosphatase, dephosphorylates multiple phosphatidylinositols; involved in trans Golgi network-to-early endosome pathway; hyperosmotic stress causes translocation to actin patches; contains Sac1 and 5-ptase domains"	24	17.9458	7.31146	3.8736	4.35917	8.22683	7.86145	19.8633	22.2429	3.80955	4.50596
YOR111W	YOR111W	Putative protein of unknown function	2	7.66819	13.4895	15.1042	7.40538	7.55047	13.7923	9.62656	8.61457	10.9323	5.81645
YOR112W	CEX1	"Cytoplasmic component of the nuclear aminoacylation-dependent tRNA export pathway; interacts with nuclear pore component Nup116p; copurifies with tRNA export receptors Los1p and Msn5p, as well as eIF-1a and the RAN GTPase Gsp1p"	3	13.5091	5.24896	3.98491	3.37017	5.56639	9.23877	24.1875	21.8324	6.66174	6.40008
YOR113W	AZF1	"Zinc-finger transcription factor, involved in induction of CLN3 transcription in response to glucose; genetic and physical interactions indicate a possible role in mitochondrial transcription or genome maintenance"	2	7.01644	12.3189	10.0482	10.3674	5.70109	12.3115	8.26015	9.65934	11.3638	12.9531
YOR115C	TRS33	One of 10 subunits of the transport protein particle (TRAPP) complex of the cis-Golgi which mediates vesicle docking and fusion; involved in endoplasmic reticulum (ER) to Golgi membrane traffic	1	13.5543	7.78847	7.63138	7.15612	10.3703	9.2215	14.3602	15.1464	8.53774	6.23367
YOR116C	RPO31	"RNA polymerase III largest subunit C160, part of core enzyme; similar to bacterial beta-prime subunit and to RPA190 and RPO21"	8	10.2473	9.73543	9.43433	7.79311	7.23322	12.6129	13.5165	14.3105	7.38959	7.72722
YOR117W	RPT5	One of six ATPases of the 19S regulatory particle of the 26S proteasome involved in the degradation of ubiquitinated substrates; recruited to the GAL1-10 promoter region upon induction of transcription; similar to human TBP1	3	10.3015	10.9081	10.8139	7.35566	8.11972	12.9592	12.6236	13.4919	8.06006	5.36632
YOR118W	RTC5	Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; null mutation suppresses cdc13-1 temperature sensitivity	27	15.3275	14.3413	8.04473	3.54714	10.2548	11.1145	12.8414	13.3298	8.05602	3.14283
YOR120W	GCY1	"Putative NADP(+) coupled glycerol dehydrogenase, proposed to be involved in an alternative pathway for glycerol catabolism; also has mRNA binding activity; member of the aldo-keto reductase (AKR) family"	14	7.8505	12.1241	11.4468	7.00154	8.56044	14.7888	8.83647	8.42697	12.1047	8.8597
YOR122C	PFY1	"Profilin, binds actin, phosphatidylinositol 4,5-bisphosphate, and polyproline regions; involved in cytoskeleton organization; required for normal timing of actin polymerization in response to thermal stress"	1	4.88556	14.983	14.8292	6.1609	7.46822	16.9819	8.25982	8.16363	11.9285	6.33929
YOR124C	UBP2	Ubiquitin-specific protease that removes ubiquitin from ubiquitinated proteins; interacts with Rsp5p and is required for MVB sorting of membrane proteins; can cleave polyubiquitin and has isopeptidase activity	6	12.9177	8.28741	7.08468	5.01823	7.95914	10.7501	17.919	17.4706	6.91546	5.67766
YOR125C	CAT5	Protein required for ubiquinone (Coenzyme Q) biosynthesis; localizes to the matrix face of the mitochondrial inner membrane in a large complex with ubiquinone biosynthetic enzymes; required for gluconeogenic gene activation	15	10.2198	6.58194	7.98343	12.9172	10.8	7.37261	8.68491	8.44995	11.2007	15.7895
YOR128C	ADE2	"Phosphoribosylaminoimidazole carboxylase, catalyzes a step in the 'de novo' purine nucleotide biosynthetic pathway; red pigment accumulates in mutant cells deprived of adenine"	8	8.9177	10.9614	10.862	6.98132	9.66313	15.8932	9.53006	9.43175	10.9394	6.82009
YOR130C	ORT1	"Ornithine transporter of the mitochondrial inner membrane, exports ornithine from mitochondria as part of arginine biosynthesis; human ortholog is associated with hyperammonaemia-hyperornithinaemia-homocitrullinuria (HHH) syndrome"	3	12.0636	6.71945	6.79261	7.75378	9.41254	10.5859	12.6671	14.46	9.53028	10.0149
YOR131C	YOR131C	Putative protein of unknown function; non-essential gene; overexpression causes a cell cycle delay or arrest	11	5.38387	6.97271	11.524	16.0102	11.6273	7.12918	6.02969	4.80366	11.1651	19.3543
YOR132W	VPS17	Subunit of the membrane-associated retromer complex essential for endosome-to-Golgi retrograde protein transport; peripheral membrane protein that assembles onto the membrane with Vps5p to promote vesicle formation	7	14.7346	9.48246	8.67771	5.90135	8.06224	11.9327	13.5362	13.5845	7.41758	6.67073
YOR136W	IDH2	"Subunit of mitochondrial NAD(+)-dependent isocitrate dehydrogenase, which catalyzes the oxidation of isocitrate to alpha-ketoglutarate in the TCA cycle; phosphorylated"	69	7.24089	9.99937	10.8724	12.2681	11.4854	8.83958	8.21807	7.06814	11.8503	12.1577
YOR137C	SIA1	Protein of unassigned function involved in activation of the Pma1p plasma membrane H+-ATPase by glucose	2	7.52689	13.6534	13.144	7.32432	8.89849	11.8911	10.2507	9.51594	10.4468	7.34848
YOR138C	RUP1	"Protein involved in regulation of Rsp5p, which is an essential HECT ubiquitin ligase; has a WW domain consensus motif of PPPSY (residues 131-135) that mediates binding of Rsp5p to Ubp2p; contains an UBA domain"	1	13.776	4.8902	4.65718	2.04355	4.0338	10.5471	26.0094	28.625	4.02141	1.39634
YOR140W	SFL1	"Transcriptional repressor and activator; involved in repression of flocculation-related genes, and activation of stress responsive genes; negatively regulated by cAMP-dependent protein kinase A subunit Tpk2p"	3	19.1784	8.35654	5.03377	4.80713	9.1398	8.71692	16.5321	17.3494	5.91503	4.97091
YOR141C	ARP8	"Nuclear actin-related protein involved in chromatin remodeling, component of chromatin-remodeling enzyme complexes; has mRNA binding activity"	3	6.57877	10.0537	9.67656	12.8724	6.71317	11.545	6.72655	7.47793	12.6121	15.7439
YOR142W	LSC1	"Alpha subunit of succinyl-CoA ligase, which is a mitochondrial enzyme of the TCA cycle that catalyzes the nucleotide-dependent conversion of succinyl-CoA to succinate; phosphorylated"	104	6.00248	10.4406	11.7234	13.9817	13.3483	8.07115	7.61409	6.22023	10.7363	11.8617
YOR143C	THI80	"Thiamine pyrophosphokinase, phosphorylates thiamine to produce the coenzyme thiamine pyrophosphate (thiamine diphosphate)"	2	5.54013	7.66533	5.91641	7.46048	4.76102	11.373	16.3304	15.0847	6.91628	18.9522
YOR145C	PNO1	"Essential nucleolar protein required for pre-18S rRNA processing, interacts with Dim1p, an 18S rRNA dimethyltransferase, and also with Nob1p, which is involved in proteasome biogenesis; contains a KH domain"	4	15.2514	8.34719	6.34341	7.42108	10.531	9.00688	12.2208	13.7199	6.02862	11.1297
YOR147W	MDM32	"Mitochondrial inner membrane protein with similarity to Mdm31p, required for normal mitochondrial morphology and inheritance; interacts genetically with MMM1, MDM10, MDM12, and MDM34"	10	14.8755	9.30242	9.07707	10.7083	12.9518	7.23661	8.6056	8.72166	9.46242	9.05872
YOR149C	SMP3	"Alpha 1,2-mannosyltransferase involved in glycosyl phosphatidyl inositol (GPI) biosynthesis; required for addition of the fourth, side branching mannose to the GPI core structure"	1	13.0281	12.1382	9.36627	6.52394	9.67502	10.8966	11.0395	12.3573	8.36161	6.61338
YOR150W	MRPL23	Mitochondrial ribosomal protein of the large subunit	9	11.9208	6.95751	8.97306	11.0454	11.3071	8.2037	9.22216	8.74601	11.4251	12.1992
YOR151C	RPB2	"RNA polymerase II second largest subunit B150, part of central core; similar to bacterial beta subunit"	13	12.6171	9.6861	8.06622	9.33731	9.70477	9.98705	9.80305	11.1221	8.89761	10.7786
YOR152C	YOR152C	Putative protein of unknown function; YOR152C is not an essential gene	3	5.24395	12.7951	13.9087	16.5964	7.7191	11.7822	4.84743	4.08862	9.76756	13.2509
YOR153W	PDR5	"Plasma membrane ATP-binding cassette (ABC) transporter, multidrug transporter actively regulated by Pdr1p; also involved in steroid transport, cation resistance, and cellular detoxification during exponential growth"	7	5.72248	9.34216	8.74652	16.3362	10.1364	10.2032	6.72453	5.02322	11.2999	16.4654
YOR154W	SLP1	Integral membrane protein of unknown function; member of the SUN-like family of proteins; genetic interactions suggest a role in folding of ER membrane proteins	1	12.1228	10.4725	9.17037	11.4473	8.77714	11.8316	7.24001	8.05149	8.19269	12.6941
YOR155C	ISN1	"Inosine 5'-monophosphate (IMP)-specific 5'-nucleotidase, catalyzes the breakdown of IMP to inosine, does not show similarity to known 5'-nucleotidases from other organisms"	4	11.5123	10.606	9.5671	6.04395	8.06957	11.8845	12.7461	13.7325	8.88556	6.95248
YOR157C	PUP1	Beta 2 subunit of the 20S proteasome; endopeptidase with trypsin-like activity that cleaves after basic residues; synthesized as a proprotein before being proteolytically processed for assembly into 20S particle; human homolog is subunit Z	1	10.1911	13.4579	11.9399	7.0469	7.70668	13.1141	10.8857	9.54044	9.2105	6.90667
YOR158W	PET123	"Mitochondrial ribosomal protein of the small subunit; PET123 exhibits genetic interactions with PET122, which encodes a COX3 mRNA-specific translational activator"	22	9.30637	8.00544	9.32135	13.0643	11.1936	7.86992	8.21465	8.3765	10.8697	13.7781
YOR160W	MTR10	"Nuclear import receptor, mediates the nuclear localization of proteins involved in mRNA-nucleus export; promotes dissociation of mRNAs from the nucleus-cytoplasm mRNA shuttling protein Npl3p; required for retrograde import of mature tRNAs"	1	19.4433	6.10694	4.63105	3.03451	12.796	9.22577	18.3335	17.4098	5.63957	3.37964
YOR161C	PNS1	"Protein of unknown function; has similarity to Torpedo californica tCTL1p, which is postulated to be a choline transporter, neither null mutation nor overexpression affects choline transport"	1	5.60795	10.0538	10.8853	17.1303	8.41958	8.59035	7.21525	4.73003	11.1925	16.175
YOR163W	DDP1	"Polyphosphate phosphatase; hydrolyzes diphosphorylated inositol polyphosphates and diadenosine polyphosphates; has high specificity for diadenosine hexa- and pentaphosphates; exhibits endopolyphosphatase activity with a high affinity for polyphosphates, an activity also observed for its human DIPP homologs; member of the MutT family of nucleotide hydrolases"	3	8.14257	12.2779	9.52913	9.14934	8.26935	12.1936	8.53139	10.2828	11.0415	10.5823
YOR164C	GET4	Protein with a role in insertion of tail-anchored proteins into the ER membrane; forms a complex with Mdy2p; highly conserved across species and homologous to human gene C7orf20	11	10.2478	5.54721	7.75088	6.03471	4.42526	12.2474	19.1726	19.9013	8.213	6.45989
YOR165W	SEY1	"GTPase with a role in ER morphology; interacts physically and genetically with Yop1p and Rtn1p; possible functional ortholog of mammalian atlastins, defects in which cause a form of hereditary spastic paraplegia; homolog of Arabidopsis RHD3"	49	9.60625	12.1028	11.1327	10.4376	9.13756	11.6991	8.10604	8.61746	9.03527	10.1253
YOR168W	GLN4	"Glutamine tRNA synthetase, monomeric class I tRNA synthetase that catalyzes the specific glutaminylation of tRNA(Glu); N-terminal domain proposed to be involved in enzyme-tRNA interactions"	19	7.91131	13.7119	12.2165	6.19125	8.82573	14.6421	10.3038	9.62547	10.3604	6.21149
